applicationdate,application_month_dt,salary_6m_amt,trans_out_cashless_sum_3m_amt,avg_salary_6m_amt,active_deal_3m_amt,conf_income_amt,trans_out_services_sum_3m_pct,trans_in_cashless_sum_1m_amt,dti_app_inc_w_services,trans_out_cash_sum_1m_amt,trans_out_cash_sum_6m_amt,trans_in_sum_12m_amt,trans_in_sum_e4m_amt,trans_out_services_sum_1m_amt,trans_out_cash_sum_6m_pct,trans_out_sum_e2m_amt,trans_out_sum_3m_amt,dti_app_inc,trans_out_sum_e5m_amt,trans_out_sum_e3m_amt,trans_out_sum_12m_amt,trans_in2out_cnt_12m_pct,trans_in_sum_3m_amt,trans_out_cashless_sum_12m_amt,salary_1mto12m_amt,trans_in_sum_e3m_amt,trans_in2out_sum_3m_pct,trans_out_cash_sum_12m_amt,trans_out_services_sum_12m_amt,active_deal_12m_amt,trans_in_return_sum_12m_amt,salary_1m_amt,add_income_amt,active_outstanding_amt,trans_out_cashless_sum_1m_amt,total_income_amt,trans_in_sum_1m_amt,active_credit_limit,all_debt_to_income,trans_out_sum_1m_amt,main_income_amt,trans_out_cashless_sum_6m_pct,salary_1mto3m_amt,salary_1mto6m_amt,dti_salary,trans_in2out_sum_12m_pct,salary_to_income,active_dealcnt_1m_to_3m_pct,active_dealcnt_1m_to_6m_pct,firth_deal_age_month,last_deal_age_month,del_12m_cnt,salary_6m_cnt,salary_month_12m_cnt,del_6m_cnt,active_deal_cnt,active_deal_12m_cnt,trans_out_sum_6m_cnt,until_close_month_cnt,salary_12m_cnt,trans_in_sum_12m_cnt,trans_in_sum_3m_cnt,trans_out_sum_3m_cnt,region,reg_region,industry_group,industry,live_region,bki_less_6m_flg,deal_type_6_flg,employmenttype,inquiry_1_week,gender,bki_del59_12m_flg,education_group,education,deal_type_9_flg,zp_segment,bki_del90_6m_flg,saleschannel,loanpurpose,age,raw_lgbm,score4,score_list,util_score,logreg_pd,logreg_pd_isoton,new_gl_90_12
2019-12-20,2019-12-01,,,,375.0,12193712.0,,,4.605261693693693,,,,,,,,,0.0,,,,,,,,,,,,554.0396810810811,,,,375.0,,12243712.0,,84000.0,0.0,,12183755.711621622,,,,,,,1.0,1.0,148.0,73.0,0,77,48,0,1,1,1022,179,111,224,105,607,27,28,4,6,27,0,0,2,18,0,0,0,2,0,1,0,3,14,26,0.0290916165993339,0.011116,798.0,0.0432724310491299,0.0155579705937008,0.0123339658444022,0
2019-12-20,2019-12-01,,12953.091351351351,,0.0,45000.0,5.17,30000.0,6.505261693693694,0.0,116500.0,50624.82766593621,4000.0,42207.330001831055,2.35,164378.06288634575,316333.9600849152,0.0,58203.37001037598,87359.73398076805,844235.8398799896,0.0100108828828828,4004.7959459459457,43345.468297297295,,0.0,0.01,170400.0,630492.8398799896,179.03968108108108,1589.0,,,0.0,7450.0,45000.0,30000.327027027022,0.0,0.0,49701.64625273005,45043.71162162162,0.52,,,,0.06,,1.0,1.0,70.0,64.0,0,77,0,0,1,1,642,136,111,10,2,408,69,70,0,10,69,0,0,2,0,0,0,0,2,0,0,0,3,13,8,0.0333713112608751,0.007066,707.0,0.1244209952936838,0.0446425709828898,0.0530679933665008,0
2019-12-20,2019-12-01,,,,8962.0,69400.0,,,504.6052616936937,,,,,,,,,0.01,,,,,,,,,,,,9141.039681081082,,,,8962.0,,69400.0,,376000.0,0.13,,69443.71162162162,,,,,,,1.0,1.0,81.0,29.0,0,77,48,0,2,2,1022,647,111,224,105,607,58,59,4,6,58,0,0,2,0,0,0,0,2,0,1,0,13,14,31,0.010693240880462,0.00539,875.0,0.0161434442887073,0.0049188955211391,0.0026737967914438,0
2019-12-20,2019-12-01,1051528.86,47590.09135135135,8764028.623536035,1301630.0,125000.0,1.73,0.0,28910.205261693693,64500.0,168800.0,27112.827665936205,8000.0,64052.22021484375,1.29,115808.30291663443,332061.7398071289,0.23,221680.77014541623,146275.8941026858,1203558.410358429,0.0100108828828828,8004.795945945946,83192.4682972973,33204082.041178185,0.0,0.02,416800.0,703568.410358429,1301809.0396810812,7577.0,331981.84,,1301630.0,2150.0,185000.0,1000.327027027027,1639067.0,10.41,130746.53646574276,105043.71162162162,0.44,6.35,3.793201873873874,0.01,0.02,41.83,0.0,0.0,81.0,0.0,0,15,6,0,3,4,513,646,15,8,1,301,29,30,0,28,29,1,0,2,0,1,0,0,2,1,0,0,3,0,12,0.0071213491943656,0.004186,857.0,0.0596749324261142,0.0058389057023133,0.0037940379403794,0
2019-12-20,2019-12-01,,,,3378492.0,2763435800.0,,,35364.605261693694,,,,,,,,,0.0,,,,,,,,,,,,3378671.039681081,,,30000.0,3378492.0,,2763435800.0,,3359936.0,0.0,,2763405843.7116218,,,,,,,1.0,1.0,170.0,53.0,0,77,48,0,1,1,1022,646,111,224,105,607,72,73,2,24,72,0,1,2,0,1,0,0,2,0,1,0,3,8,15,0.0161831107007943,0.050971,686.0,0.0760655919846164,0.0434473070088771,0.0530679933665008,0
2019-12-20,2019-12-01,113842.43,9860.831585726351,949975.023536036,17672.0,50000.0,1.77,0.0,605.3352616936937,18500.0,43300.0,141875.8276659362,0.0,38264.3399772644,0.7,41977.6629763726,157415.58989727497,0.01,7696.580078125,82317.63364481243,191684.5199662447,0.1000108828828828,17004.795945945945,15836.788609797297,,8000.0,0.11,54800.0,121050.1996537447,17851.03968108108,0.0,79967.2,,17672.0,4673.580078125,50000.0,49193.32702702703,26188.0,0.35,61482.2363062884,40043.71162162162,0.24,8.43,8.433201873873873,0.0,0.74,18.97,0.0,0.0,94.0,6.0,0,6,3,0,2,5,278,200,6,29,5,257,73,74,0,28,73,0,0,2,0,1,0,1,4,0,0,0,3,13,8,0.0133882070252014,0.023122,696.0,0.0605196087651222,0.0333802382754182,0.0290519877675841,0
2019-12-20,2019-12-01,,,,0.0,113100.0,,,100004.6052616937,,,,,,,,,0.88,,,,,,,,,,,,179.03968108108108,,,,0.0,,113100.0,,650000.0,0.0,,113143.71162162162,,,,,,,0.0,0.0,166.0,8.0,0,77,48,0,7,9,1022,430,111,224,105,607,69,43,0,28,42,0,0,2,1,0,0,0,2,0,1,0,3,0,15,0.0158885257569278,0.015821,869.0,0.0288406889856345,0.0060760202609523,0.0037940379403794,0
2019-12-20,2019-12-01,,,,0.0,823825.0,,,4.605261693693693,,,,,,,,,0.0,,,,,,,,,,,,179.03968108108108,,,,0.0,,823825.0,,0.0,0.0,,523868.7116216216,,,,,,,,,172.0,139.0,0,77,0,0,0,0,1022,61,111,224,105,607,42,43,1,32,42,0,0,2,0,0,0,0,2,0,1,0,3,13,23,0.0368043794636476,0.012507,782.0,0.0798659108064277,0.0221815421662601,0.0209042294603791,0
2019-12-20,2019-12-01,471509.02,17000.09135135135,3930529.923536036,0.0,53000.0,1.06,20000.0,5.8852616936936935,58500.0,110300.0,240535.8276659362,27900.0,96159.72995209694,0.58,109148.19292556084,263075.12007141113,0.0,77589.71988677979,70370.02397596154,701989.909948349,0.0300108828828828,67904.79594594595,33502.468297297295,13058400.541178182,20000.0,0.26,198130.0,470319.909948349,179.03968108108108,0.0,261050.05,,0.0,37000.0,146000.0,20000.327027027022,0.0,0.0,191704.0462029959,25043.71162162162,0.14,8.57,6.643201873873873,0.0,0.34,57.45,,,42.0,19.0,0,24,6,0,0,1,368,157,24,18,6,232,73,74,0,11,73,0,0,2,0,1,0,0,2,0,0,0,13,14,7,0.0089558746451217,0.027408,770.0,0.2007177203735348,0.0188999822499364,0.0157927984838913,0
2019-12-20,2019-12-01,,0.0913513513513513,,0.0,35000.0,,0.0,,0.0,0.0,7235.827665936206,0.0,0.0,,14873.412837136151,15038.5,,159.0,99.75393926415316,15910.5,0.3300108828828829,6204.795945945946,2.468297297297297,,200.0,0.41,0.0,15910.5,179.03968108108108,0.0,,,0.0,0.0,55000.0,0.327027027027027,15000.0,0.0,44.31625089899482,35043.71162162162,,,,,0.45,,1.0,1.0,21.0,21.0,0,77,48,0,1,1,9,178,111,3,2,6,41,42,3,8,41,0,0,2,2,0,0,1,3,0,1,0,3,13,5,0.0522413591858309,0.044781,763.0,0.0916709187781872,0.0400037708423302,0.0530679933665008,0
2019-12-20,2019-12-01,,,,246663.0,267734780.0,,,4.605261693693693,,,,,,,,,0.0,,,,,,,,,,,,246842.03968108108,,,15000.0,135527.0,,267734780.0,,212107.0,0.0,,267719833.7116216,,,,,,,0.0,0.0,161.0,2.0,1,77,48,1,5,9,1022,647,111,224,105,607,44,45,2,16,44,1,0,2,2,1,1,1,4,1,1,1,3,13,20,0.0541866253961524,0.013271,679.0,0.2710804174143118,0.1037574827936023,0.1006864988558352,1
2019-12-20,2019-12-01,,,,0.0,24600.0,,,1643.6052616936936,,,,,,,,,0.07,,,,,,,,,,,,179.03968108108108,,,9600.0,0.0,,48600.0,,146930.0,0.0,,,,,,,,,1.0,1.0,68.0,68.0,0,77,48,0,1,1,1022,189,111,224,105,607,30,31,1,0,30,0,0,0,0,1,0,1,4,0,1,0,3,13,41,0.0241003360197854,0.010833,813.0,0.023943201778215,0.0119104781216672,0.0072332730560578,0
2019-12-20,2019-12-01,519161.24,10530.091351351351,4327631.823536037,11661.0,40000.0,2.08,0.0,2397.5952616936934,10000.0,241600.0,35.82766593620648,0.0,41040.1799621582,4.2,173677.97283469475,323810.5099182129,0.06,43418.53993606568,76309.76393377098,802102.4000358582,1.0882882882882884e-05,4.795945945945946,19184.4682972973,12884632.041178182,0.0,0.0,330700.0,452220.40003585815,11840.039681081082,0.0,257574.68,,11661.0,6456.0,85000.0,0.327027027027027,157573.0,0.29,57540.4962130572,40043.71162162162,0.23,7.96,5.953201873873874,0.0,0.0,80.94,1.0,1.0,132.0,3.0,0,29,6,0,3,3,329,647,29,0,0,176,73,74,0,3,73,1,0,2,0,1,0,1,4,1,0,0,13,14,26,0.0111145265052572,0.032839,841.0,0.061017768338286,0.008158314594384,0.0050632911392405,0
2019-12-20,2019-12-01,,,,343788.0,130000.0,,,32597.60526169369,,,,,,,,,0.25,,,,,,,,,,,,343967.0396810811,,,,343788.0,,230000.0,,913000.0,2.64,,130043.71162162162,,,,,,,0.0,0.0,82.0,6.0,1,77,48,0,5,7,1022,268,111,224,105,607,69,43,2,4,42,0,0,2,0,1,1,0,2,1,1,0,13,14,23,0.0360542797988853,0.006903,887.0,0.1575401098860932,0.0086913452988591,0.0050724637681159,0
2019-12-20,2019-12-01,,,,578992.0,552916030.0,,,6288.605261693694,,,,,,,,,0.0,,,,,,,,,,,,579171.0396810811,,,,578992.0,,552931000.0,,1600000.0,0.0,,552915043.7116216,,,,,,,1.0,1.0,43.0,43.0,0,77,48,0,1,1,1022,361,111,224,105,607,7,37,1,32,7,0,1,2,2,0,0,0,2,0,1,0,3,6,7,0.0247905634024634,0.023512,711.0,0.0686596243480403,0.0359944954006486,0.0290519877675841,0
2019-12-20,2019-12-01,322079.61,740.5413482995936,2685284.923536036,5098502.0,140000.0,0.83,0.0,68360.7352616937,26400.0,109700.0,25135.827665936205,0.0,39607.969955444336,1.66,19834.6728163842,124699.47996520996,0.49,43138.89999389648,75503.61390935692,167838.37995910645,0.0100108828828828,25104.795945945945,742.9182942455395,12228279.041178182,0.0,0.2,109700.0,57397.9299621582,5098681.039681081,0.0,122223.81,,5098502.0,0.0,230000.0,300.32702702702704,5413324.0,36.42,66052.28620634333,100043.71162162162,0.01,6.03,4.553201873873873,0.03,0.15,14.47,0.0,0.0,133.0,5.0,0,12,5,0,3,4,112,333,12,1,1,92,74,19,0,28,18,1,1,2,1,0,0,0,2,1,0,0,3,6,16,0.0103907302561735,0.014455,849.0,0.1250797886942688,0.0076766288535592,0.0037940379403794,0
2019-12-21,2019-12-01,,,,,47705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47705.0,,,,,47748.71162162162,,,,,,,,,,,42,77,48,25,25,57,1022,661,111,224,105,607,69,43,2,21,42,2,2,2,8,1,2,0,2,2,1,2,13,14,3,0.1370684681419323,0.035379,729.0,0.2122214812647236,0.2466820475605974,0.2057142857142857,0
2019-12-21,2019-12-01,90395.29,200.09135135135136,754582.223536036,1617537.0,2715067.0,2.55,14428.0,34890.615261693696,11500.0,115500.0,119681.82766593622,4283.0,375.9799957275391,5.71,314.4128371361535,81339.70013427734,0.01,163160.11965942383,13509.753939264154,307901.0793762207,0.2200108828828829,36932.795945945945,32463.5278676098,,18720.0,0.45,131500.0,143940.0198059082,1617716.0396810812,0.0,36946.97,,1403346.0,8350.0,2765067.0,27428.327027027022,1573136.0,0.52,20270.29624662653,2715110.7116216216,0.7,6.96,4.903201873873874,0.07,0.39,0.2,1.0,1.0,156.0,5.0,0,7,7,0,6,6,72,647,7,18,7,26,42,43,3,8,42,1,0,2,0,1,0,0,2,1,1,0,3,14,37,0.0392353613047478,0.038369,837.0,0.2221666083822168,0.0184468857838354,0.0157927984838913,0
2019-12-21,2019-12-01,,,,29767.0,1986079.0,,,3766.6052616936936,,,,,,,,,0.0,,,,,,,,,,,,29946.03968108108,,,,29767.0,,2020079.0,,30000.0,0.01,,,,,,,,,1.0,1.0,149.0,47.0,0,77,48,0,1,1,1022,165,111,224,105,607,70,71,1,0,70,0,0,0,0,1,0,0,2,0,1,0,13,14,43,0.0163076695999261,0.013775,892.0,0.053600925564429,0.0050369326096213,0.0026737967914438,0
2019-12-21,2019-12-01,,,,233740.0,400000.0,,,6248.605261693694,,,,,,,,,0.02,,,,,,,,,,,,294006.0396810811,,,,233740.0,,400000.0,,660000.0,0.58,,350043.7116216216,,,,,,,0.0,0.0,56.0,1.0,0,77,48,0,6,14,1022,647,111,224,105,607,42,70,0,28,69,1,0,2,0,0,0,0,1,1,1,0,7,6,6,0.0153394880114685,0.036148,819.0,0.0879555914832884,0.0115140926599664,0.0072332730560578,0
2019-12-21,2019-12-01,,,,403471.0,4297992700.0,,,23728.60526169369,,,,,,,,,0.0,,,,,,,,,,,,403650.0396810811,,,,403471.0,,4297992700.0,,563000.0,0.0,,4297978043.711621,,,,,,,0.0,0.0,146.0,9.0,0,77,48,0,4,6,1022,647,111,224,105,607,1,1,0,3,1,0,0,0,0,1,0,1,4,1,1,0,13,14,14,0.0294336004686655,0.015205,799.0,0.1578802649900788,0.0186543430624341,0.0157927984838913,1
2019-12-21,2019-12-01,,,,454811.0,4823786000.0,,,26047.60526169369,,,,,,,,,0.0,,,,,,,,,,,,454990.0396810811,,,,454811.0,,4823786000.0,,502225.0,0.0,,4823775743.711621,,,,,,,0.0,0.0,139.0,1.0,0,77,48,0,5,11,1022,647,111,224,105,607,69,70,2,22,69,1,0,2,5,1,0,1,4,1,1,0,3,7,19,0.0934763581349096,0.030865,681.0,0.3640674508834395,0.2242610013318481,0.1729323308270676,0
2019-12-21,2019-12-01,,,,2210222.0,195000.0,,,43698.605261693694,,,,,,,,,0.22,,,,,,,,,,,,2210401.039681081,,,,2210222.0,,223000.0,,2565591.0,11.33,,,,,,,,,1.0,1.0,148.0,10.0,0,77,48,0,7,8,1022,646,111,224,105,607,73,74,1,0,73,0,0,0,0,0,0,0,2,1,1,0,3,14,46,0.0198084364250468,0.022045,757.0,0.0830009913056234,0.0215200493689356,0.0209042294603791,0
2019-12-21,2019-12-01,,,,1321039.0,44901660.0,,,41140.605261693694,,,,,,,,,0.0,,,,,,,,,,,,1321218.0396810812,,,65000.0,1321039.0,,44956660.0,,1839000.0,0.03,,44818239.71162162,,,,,,,1.0,1.0,115.0,29.0,0,77,48,0,2,2,1022,257,111,224,105,607,70,41,1,32,40,0,0,2,1,0,0,1,4,1,1,0,3,14,38,0.0529701338149712,0.012448,790.0,0.0615842581159876,0.0268048929834084,0.0290519877675841,0
2019-12-21,2019-12-01,165699.72,650.0913513513514,1382119.123536036,547169.0,36000.0,,17815.0,20939.60526169369,0.0,0.0,18635.827665936205,0.0,0.0,,764.4128371361535,750.0,0.58,0.0,9.753939264153145,750.0,0.6700108828828829,18604.795945945945,652.4682972972973,5681802.041178183,0.0,24.8,0.0,100.0,547348.0396810811,0.0,56759.04,,547169.0,0.0,36000.0,17815.327027027026,586314.06,15.2,44.31625089899482,30043.71162162162,,5.99,4.113201873873874,0.02,24.8,26.32,0.0,0.0,42.0,2.0,2,14,6,0,2,7,3,198,14,2,2,3,58,59,3,8,58,1,0,2,1,1,1,0,2,1,0,0,13,14,5,0.032422557061621,0.031861,772.0,0.4103940613688298,0.0391910802588079,0.0530679933665008,0
2019-12-21,2019-12-01,,,,2469332.0,205400.0,,,76225.6052616937,,,,,,,,,0.37,,,,,,,,,,,,2469511.039681081,,,,2469332.0,,205400.0,,3402328.0,12.02,,104443.71162162162,,,,,,,0.0,0.0,142.0,4.0,0,77,48,0,5,7,1022,520,111,224,105,607,73,63,1,32,62,1,0,2,2,0,0,0,2,1,1,0,5,14,29,0.0278009777511337,0.047543,812.0,0.154464882851091,0.0178061304112977,0.0157927984838913,0
2019-12-21,2019-12-01,,,,0.0,54200.0,,,4.605261693693693,,,,,,,,,0.0,,,,,,,,,,,,179.03968108108108,,,2000.0,0.0,,54200.0,,0.0,0.0,,52243.71162162162,,,,,,,0.0,0.0,67.0,6.0,0,77,48,0,0,1,1022,518,111,224,105,607,45,46,3,23,45,0,0,2,0,1,0,0,2,0,1,0,3,13,9,0.0286033957366671,0.016296,810.0,0.0777984613986866,0.0147172936308238,0.0123339658444022,0
2019-12-21,2019-12-01,,,,241022.0,399924060.0,,,19879.60526169369,,,,,,,,,0.0,,,,,,,,,,,,241201.03968108108,,,,241022.0,,400024060.0,,443462.0,0.0,,399889103.7116216,,,,,,,1.0,1.0,96.0,17.0,0,77,48,0,3,4,1022,218,111,224,105,607,69,70,0,11,69,0,0,2,0,1,0,0,2,1,1,0,3,13,23,0.0195730451957938,0.007068,878.0,0.0984703683710824,0.0064099794999362,0.0037940379403794,0
2019-12-22,2019-12-01,,45500.09135135135,,147934.0,40000.0,,98517.37890625,4782.605261693694,0.0,21000.0,313773.6975084655,10954.8798828125,0.0,,11014.412837136151,46000.0,0.12,98813.61000061037,35009.75393926416,154889.26998901367,0.6100108828828829,154311.36580068228,109002.4682972973,,132351.68997192383,3.35,21000.0,24889.269989013672,148113.03968108108,0.0,,10000.0,147934.0,0.0,87000.0,98517.70593327704,387191.0,3.7,44.31625089899482,30043.71162162162,,,,,2.03,,0.0,0.0,154.0,8.0,2,77,48,2,8,11,36,647,111,22,9,4,48,49,0,3,48,0,0,2,4,0,1,1,4,1,1,1,13,14,29,0.045898672914147,0.036616,775.0,0.2004858823645087,0.0363064232529026,0.0530679933665008,0
2019-12-22,2019-12-01,,,,0.0,30000.0,,,4.605261693693693,,,,,,,,,0.0,,,,,,,,,,,,179.03968108108108,,,,0.0,,30000.0,,250000.0,0.0,,30043.71162162162,,,,,,,1.0,1.0,108.0,47.0,0,77,48,0,2,2,1022,181,111,224,105,607,73,66,2,20,65,0,0,2,0,0,0,0,2,0,1,0,5,14,37,0.0229312731537787,0.02009,728.0,0.0167363877245464,0.0271032964091743,0.0290519877675841,0
2019-12-22,2019-12-01,,,,0.0,70000.0,,,4.605261693693693,,,,,,,,,0.0,,,,,,,,,,,,179.03968108108108,,,,0.0,,86000.0,,30000.0,0.0,,70043.71162162162,,,,,,,0.0,0.0,99.0,61.0,1,77,48,0,1,2,1022,185,111,224,105,607,53,57,3,18,53,0,0,2,0,0,1,0,2,0,1,0,13,14,18,0.029296617359332,0.010301,763.0,0.0424936281586354,0.0218151643528074,0.0209042294603791,0
2019-12-23,2019-12-01,,,,338254.0,45675.0,,,6237.605261693694,,,,,,,,,0.14,,,,,,,,,,,,338433.0396810811,,,,338254.0,,70675.0,,1152641.0,7.41,,45718.71162162162,,,,,,,1.0,1.0,152.0,32.0,0,77,48,0,5,5,1022,248,111,224,105,607,63,64,2,4,63,0,1,2,0,0,0,1,4,0,1,0,3,13,25,0.0174853057149474,0.039169,851.0,0.0414527511499732,0.0082654894896184,0.0050632911392405,0
2019-12-23,2019-12-01,,,,69916.0,289240000000000.0,,,4319.605261693694,,,,,,,,,0.0,,,,,,,,,,,,70095.03968108108,,,,69916.0,,289240000000000.0,,220434.0,0.0,,289240000000043.7,,,,,,,1.0,1.0,167.0,14.0,2,77,48,0,1,2,1022,647,111,224,105,607,11,12,2,22,11,0,0,2,0,1,1,0,2,1,1,0,13,14,18,0.0191412627250162,0.053127,765.0,0.0837836787120172,0.0219805716756037,0.0209042294603791,0
2019-12-23,2019-12-01,,,,0.0,75000.0,,,4.605261693693693,,,,,,,,,0.0,,,,,,,,,,,,179.03968108108108,,,,0.0,,75000.0,,332200.0,0.0,,60043.71162162162,,,,,,,1.0,1.0,134.0,8.0,0,77,48,0,3,3,1022,393,111,224,105,607,21,22,0,3,21,0,0,2,0,1,0,0,2,0,1,0,3,8,30,0.0227095061137398,0.00516,840.0,0.0173999547869364,0.0086593039741051,0.0050724637681159,0
2019-12-23,2019-12-01,1495856.18,232000.0913513513,12466756.323536037,3067.0,200100.0,0.0,9072.650390625,342.6052616936937,30000.0,459600.0,197380.8081346862,172000.0,0.0,15.32,68214.41283713616,576700.0,0.0,68500.0,256509.75393926416,1959705.3203125,0.0800108828828828,191784.77641469595,1293907.7886097974,20918725.541178185,0.0,0.33,665800.0,0.0,3246.039681081081,0.0,418256.55,,3067.0,0.0,200100.0,9072.977417652028,450000.0,0.02,30044.316250898995,200143.7116216216,20.46,5.43,3.363201873873874,0.0,0.1,38.48,1.0,1.0,82.0,53.0,0,27,6,0,2,2,57,647,27,7,5,27,69,70,0,28,69,0,0,2,0,0,0,0,0,0,0,0,13,14,17,0.0079449604049819,0.015342,859.0,0.0209272044106953,0.0057072362860409,0.0037940379403794,0
2019-12-23,2019-12-01,173697.09,0.0913513513513513,1448763.9235360362,30549.0,30450.0,0.0,0.0,3778.6052616936936,5000.0,0.0,135.82766593620647,0.0,4587.3599853515625,0.0,14.412837136153486,0.0,0.12,0.0,9.753939264153145,0.0,,104.79594594594596,2.468297297297297,3624255.041178183,0.0,,0.0,0.0,30728.03968108108,0.0,36183.57,,30549.0,0.0,58450.0,0.327027027027027,60000.0,1.0,9631.676236250558,30493.71162162162,0.0,4.46,2.503201873873874,0.0,,26.62,1.0,1.0,152.0,50.0,0,17,6,0,1,1,0,162,17,1,1,0,32,33,0,11,32,0,0,2,0,0,0,1,5,0,0,0,3,6,22,0.0173912116093627,0.004849,836.0,0.1143724589018892,0.0094306000479751,0.0050724637681159,0
2019-12-23,2019-12-01,180780.9,20440.09135135135,1507795.623536036,201139.0,32000.0,2.65,2557.0,5.585261693693694,11000.0,67500.0,154881.1372362487,60640.0,22057.839752197266,1.9,45382.29287253654,150978.50064086914,0.0,41416.05993652344,12440.503939264154,466741.3198280335,0.0500108828828828,67644.79594594595,101034.7778676098,,7000.0,0.45,79700.0,286009.01025772095,201318.03968108108,1303.0,60260.3,,0.0,2557.0,82000.0,2557.327027027027,0.0,0.0,35659.15600309626,,0.57,6.0,4.0032018738738735,0.0,0.33,31.39,1.0,0.0,171.0,65.0,0,6,6,0,1,2,190,647,6,18,8,78,73,74,1,0,73,0,0,0,0,1,0,1,4,0,1,0,3,14,41,0.0240565197662203,0.024071,842.0,0.0619265660090391,0.0099543943491767,0.0050724637681159,0
2019-12-23,2019-12-01,,,,2429719.0,130000.0,,,23307.60526169369,,,,,,,,,0.18,,,,,,,,,,,,2429898.039681081,,,50000.0,2429719.0,,200000.0,,2800000.0,18.69,,80043.71162162162,,,,,,,0.0,0.0,172.0,5.0,0,77,48,0,2,4,1022,385,111,224,105,607,11,12,3,29,11,1,1,2,0,0,0,0,2,0,1,0,3,13,22,0.0194800126199063,0.023171,758.0,0.0826981965265586,0.0212610803477619,0.0209042294603791,0
2019-12-23,2019-12-01,,0.0913513513513513,,3752961.0,250000.0,,0.0,70994.6052616937,0.0,484000.0,1168695.9272753112,50700.0,0.0,,100501.0128241662,285011.1399784088,0.28,109997.73001098631,991.2439371279228,1167732.8686265943,0.0900108828828828,152504.79594594595,105688.4682972973,,50800.0,0.54,748488.529296875,313558.33932971954,3753140.039681081,27610.099609375,,,3752961.0,0.0,270000.0,0.327027027027027,4586500.0,15.01,44.31625089899482,200043.7116216216,,,,,1.0,,0.0,0.0,137.0,2.0,0,77,48,0,5,6,123,504,111,24,5,24,15,47,3,9,15,1,1,2,0,0,0,0,2,1,1,0,3,14,22,0.0277378880380786,0.011108,850.0,0.1168507538053791,0.0102164718272787,0.0050724637681159,0
2019-12-23,2019-12-01,,,,889.0,28010.0,,,4198.605261693694,,,,,,,,,0.15,,,,,,,,,,,,1068.0396810810812,,,,889.0,,28010.0,,166653.0,0.03,,20053.71162162162,,,,,,,1.0,1.0,140.0,76.0,0,77,48,0,1,1,1022,164,111,224,105,607,25,26,0,3,25,0,0,2,0,1,0,1,4,0,1,0,3,13,28,0.0182008928429321,0.010893,894.0,0.0458099585307918,0.0050038538250756,0.0026737967914438,0
2019-12-23,2019-12-01,,,,52066.0,41467552.0,,,1960.6052616936936,,,,,,,,,0.0,,,,,,,,,,,,52245.03968108108,,,,52066.0,,41481552.0,,63396.0,0.0,,41467595.71162162,,,,,,,0.0,0.0,45.0,3.0,0,77,48,0,2,4,1022,180,111,224,105,607,35,36,0,2,35,1,0,2,6,0,0,1,4,1,1,0,13,14,6,0.0540673973316718,0.082628,732.0,0.2419057175079547,0.0776049587295396,0.0869565217391304,0
2019-12-23,2019-12-01,279865.64,2450.0913513513515,2333501.823536036,40508.0,35000.0,1.24,0.0,5.165261693693694,24200.0,121925.5,30941.827665936205,1000.0,20509.64011240005,2.59,32631.49282370842,123629.87996482848,0.0,38160.00997924805,80736.81396352562,484157.7500114441,0.0100108828828828,3110.7959459459457,9167.468297297297,8358803.041178183,2106.0,0.03,210561.5,264431.2500114441,40687.03968108108,0.0,83529.05,,0.0,2350.0,35000.0,0.327027027027027,0.0,0.0,47103.95636329905,35043.71162162162,0.19,5.56,3.583201873873874,0.0,0.06,42.91,1.0,1.0,117.0,82.0,0,12,6,0,2,2,368,167,12,8,2,201,64,65,0,28,64,0,0,2,0,1,0,0,2,0,0,0,3,14,14,0.0133952175992652,0.034954,858.0,0.0846582707728271,0.0075236803413884,0.0037940379403794,0
2019-12-23,2019-12-01,,,,206937.0,100000.0,,,4.605261693693693,,,,,,,,,0.0,,,,,,,,,,,,207116.03968108108,,,,206937.0,,125000.0,,1750000.0,2.07,,100043.71162162162,,,,,,,0.0,0.0,151.0,6.0,0,77,48,0,3,4,1022,647,111,224,105,607,43,44,1,32,43,0,1,2,0,0,0,0,2,0,1,0,3,13,13,0.0116710729827413,0.045517,899.0,0.0557703922632994,0.0048506088596674,0.0026737967914438,0
2019-12-23,2019-12-01,,,,1990809.0,46000.0,,,31645.60526169369,,,,,,,,,0.69,,,,,,,,,,,,1990988.0396810807,,,8000.0,1990809.0,,86000.0,,2209480.0,43.28,,38043.71162162162,,,,,,,0.0,0.0,141.0,5.0,5,77,48,2,4,6,1022,646,111,224,105,607,66,67,0,3,66,1,1,2,13,1,1,1,4,1,1,1,13,14,11,0.0903917989626969,0.342923,707.0,0.4793074078238312,0.4356122224694938,0.2057142857142857,1
